date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-08-22,15.12,3.1,450,"1992-08-15 2021-08-29",95.03,4.44,450,"1992-08-15 2021-08-29",20.41,3.83,450,"1992-08-15 2021-08-29",29.94,9.41,450,"1992-08-15 2021-08-29",10.15,3.32,450,"1992-08-15 2021-08-29",65.39,15.12,450,"1992-08-15 2021-08-29",11.88,2.98,450,"1992-08-15 2021-08-29",8.03,6.6,450,"1992-08-15 2021-08-29",3.12,6.86,450,"1992-08-15 2021-08-29",3.12,6.86,450,"1992-08-15 2021-08-29",0,0,450,"1992-08-15 2021-08-29",0,0,300,"1992-08-15 2011-08-29",,,,
2022-08-21,15.26,3.06,450,"1992-08-14 2021-08-28",95.03,4.36,450,"1992-08-14 2021-08-28",20.56,3.76,450,"1992-08-14 2021-08-28",29.84,9.19,450,"1992-08-14 2021-08-28",10.26,3.29,450,"1992-08-14 2021-08-28",65.42,15.25,450,"1992-08-14 2021-08-28",12.01,2.93,450,"1992-08-14 2021-08-28",8,6.48,450,"1992-08-14 2021-08-28",3.05,6.63,450,"1992-08-14 2021-08-28",3.05,6.63,450,"1992-08-14 2021-08-28",0,0,450,"1992-08-14 2021-08-28",0,0,300,"1992-08-14 2011-08-28",,,,
2022-08-20,15.33,3.06,450,"1992-08-13 2021-08-27",94.97,4.27,450,"1992-08-13 2021-08-27",20.72,3.7,450,"1992-08-13 2021-08-27",29.78,9.11,450,"1992-08-13 2021-08-27",10.29,3.33,450,"1992-08-13 2021-08-27",65.1,15.42,450,"1992-08-13 2021-08-27",12.09,2.93,450,"1992-08-13 2021-08-27",7.91,6.33,450,"1992-08-13 2021-08-27",3.02,6.69,450,"1992-08-13 2021-08-27",3.02,6.69,450,"1992-08-13 2021-08-27",0,0,450,"1992-08-13 2021-08-27",0,0,300,"1992-08-13 2011-08-27",,,,
2022-08-19,15.35,3.05,450,"1992-08-12 2021-08-26",94.95,4.22,450,"1992-08-12 2021-08-26",20.88,3.71,450,"1992-08-12 2021-08-26",29.64,9.02,450,"1992-08-12 2021-08-26",10.38,3.33,450,"1992-08-12 2021-08-26",64.6,15.7,450,"1992-08-12 2021-08-26",12.15,2.96,450,"1992-08-12 2021-08-26",7.88,6.37,450,"1992-08-12 2021-08-26",2.94,6.59,450,"1992-08-12 2021-08-26",2.94,6.59,450,"1992-08-12 2021-08-26",0,0,450,"1992-08-12 2021-08-26",0,0,300,"1992-08-12 2011-08-26",,,,
2022-08-18,15.5,3.02,450,"1992-08-11 2021-08-25",95,4.12,450,"1992-08-11 2021-08-25",21.08,3.75,450,"1992-08-11 2021-08-25",29.64,8.9,450,"1992-08-11 2021-08-25",10.52,3.27,450,"1992-08-11 2021-08-25",64.5,15.79,450,"1992-08-11 2021-08-25",12.27,2.97,450,"1992-08-11 2021-08-25",7.89,6.4,450,"1992-08-11 2021-08-25",2.99,6.69,450,"1992-08-11 2021-08-25",2.98,6.7,449,"1992-08-11 2021-08-25",0,0,450,"1992-08-11 2021-08-25",0,0,300,"1992-08-11 2011-08-25",,,,
2022-08-17,15.57,3.06,450,"1992-08-10 2021-08-24",95,4.18,450,"1992-08-10 2021-08-24",21.25,3.78,450,"1992-08-10 2021-08-24",29.57,8.97,450,"1992-08-10 2021-08-24",10.63,3.22,450,"1992-08-10 2021-08-24",64.34,15.71,450,"1992-08-10 2021-08-24",12.4,2.94,450,"1992-08-10 2021-08-24",7.98,6.41,450,"1992-08-10 2021-08-24",2.92,6.65,450,"1992-08-10 2021-08-24",2.87,6.61,448,"1992-08-10 2021-08-24",0,0,449,"1992-08-10 2021-08-24",0,0,300,"1992-08-10 2011-08-24",,,,
2022-08-16,15.52,3.04,450,"1992-08-09 2021-08-23",94.94,4.27,450,"1992-08-09 2021-08-23",21.23,3.84,450,"1992-08-09 2021-08-23",29.51,8.77,450,"1992-08-09 2021-08-23",10.66,3.15,450,"1992-08-09 2021-08-23",64.42,15.78,450,"1992-08-09 2021-08-23",12.44,2.88,450,"1992-08-09 2021-08-23",7.78,6.29,450,"1992-08-09 2021-08-23",2.92,6.55,450,"1992-08-09 2021-08-23",2.87,6.51,448,"1992-08-09 2021-08-23",0,0,449,"1992-08-09 2021-08-23",0,0,300,"1992-08-09 2011-08-23",,,,
2022-08-15,15.53,3.03,450,"1992-08-08 2021-08-22",94.84,4.44,450,"1992-08-08 2021-08-22",21.33,3.84,450,"1992-08-08 2021-08-22",29.38,8.62,450,"1992-08-08 2021-08-22",10.67,3.11,450,"1992-08-08 2021-08-22",64.18,15.84,450,"1992-08-08 2021-08-22",12.45,2.81,450,"1992-08-08 2021-08-22",7.84,6.32,450,"1992-08-08 2021-08-22",3,6.85,449,"1992-08-08 2021-08-22",2.95,6.81,447,"1992-08-08 2021-08-22",0,0,448,"1992-08-08 2021-08-22",0,0,300,"1992-08-08 2011-08-22",,,,
2022-08-14,15.58,3.05,450,"1992-08-07 2021-08-21",94.88,4.46,450,"1992-08-07 2021-08-21",21.41,3.91,450,"1992-08-07 2021-08-21",29.38,8.66,450,"1992-08-07 2021-08-21",10.74,3.15,450,"1992-08-07 2021-08-21",64.22,16,450,"1992-08-07 2021-08-21",12.51,2.82,450,"1992-08-07 2021-08-21",7.81,6.39,450,"1992-08-07 2021-08-21",3.03,7.13,449,"1992-08-07 2021-08-21",2.98,7.1,447,"1992-08-07 2021-08-21",0,0,448,"1992-08-07 2021-08-21",0,0,300,"1992-08-07 2011-08-21",,,,
2022-08-13,15.66,3.05,450,"1992-08-06 2021-08-20",94.89,4.46,450,"1992-08-06 2021-08-20",21.51,3.96,450,"1992-08-06 2021-08-20",29.45,8.6,450,"1992-08-06 2021-08-20",10.83,3.13,450,"1992-08-06 2021-08-20",64.2,15.87,450,"1992-08-06 2021-08-20",12.6,2.79,450,"1992-08-06 2021-08-20",7.97,6.53,450,"1992-08-06 2021-08-20",3.05,7.25,449,"1992-08-06 2021-08-20",3,7.22,447,"1992-08-06 2021-08-20",0,0,448,"1992-08-06 2021-08-20",0,0,300,"1992-08-06 2011-08-20",,,,
2022-08-12,15.69,3.03,450,"1992-08-05 2021-08-19",94.85,4.48,450,"1992-08-05 2021-08-19",21.61,3.92,450,"1992-08-05 2021-08-19",29.4,8.43,450,"1992-08-05 2021-08-19",10.89,3.06,450,"1992-08-05 2021-08-19",64.02,15.77,450,"1992-08-05 2021-08-19",12.68,2.73,450,"1992-08-05 2021-08-19",7.87,6.64,450,"1992-08-05 2021-08-19",3.05,7.27,449,"1992-08-05 2021-08-19",3,7.24,447,"1992-08-05 2021-08-19",0,0,448,"1992-08-05 2021-08-19",0,0,300,"1992-08-05 2011-08-19",,,,
2022-08-11,15.69,3.05,450,"1992-08-04 2021-08-18",94.86,4.45,450,"1992-08-04 2021-08-18",21.67,3.94,450,"1992-08-04 2021-08-18",29.14,8.32,450,"1992-08-04 2021-08-18",10.89,3.07,450,"1992-08-04 2021-08-18",63.99,15.69,450,"1992-08-04 2021-08-18",12.69,2.74,450,"1992-08-04 2021-08-18",7.86,6.62,450,"1992-08-04 2021-08-18",3.03,7.24,449,"1992-08-04 2021-08-18",2.98,7.21,447,"1992-08-04 2021-08-18",0,0,448,"1992-08-04 2021-08-18",0,0,300,"1992-08-04 2011-08-18",,,,
2022-08-10,15.64,3.13,450,"1992-08-03 2021-08-17",94.78,4.61,450,"1992-08-03 2021-08-17",21.67,3.98,450,"1992-08-03 2021-08-17",29.15,8.58,450,"1992-08-03 2021-08-17",10.84,3.08,450,"1992-08-03 2021-08-17",63.92,15.58,450,"1992-08-03 2021-08-17",12.65,2.77,450,"1992-08-03 2021-08-17",7.82,6.67,450,"1992-08-03 2021-08-17",2.86,7.09,449,"1992-08-03 2021-08-17",2.81,7.05,447,"1992-08-03 2021-08-17",0,0,448,"1992-08-03 2021-08-17",0,0,300,"1992-08-03 2011-08-17",,,,
2022-08-09,15.63,3.14,450,"1992-08-02 2021-08-16",94.85,4.56,450,"1992-08-02 2021-08-16",21.65,4.05,450,"1992-08-02 2021-08-16",29,8.64,450,"1992-08-02 2021-08-16",10.87,3.09,450,"1992-08-02 2021-08-16",64.26,15.59,450,"1992-08-02 2021-08-16",12.64,2.83,450,"1992-08-02 2021-08-16",7.94,6.76,450,"1992-08-02 2021-08-16",2.8,7.06,449,"1992-08-02 2021-08-16",2.75,7.03,447,"1992-08-02 2021-08-16",0,0,448,"1992-08-02 2021-08-16",0,0,300,"1992-08-02 2011-08-16",,,,
2022-08-08,15.64,3.13,450,"1992-08-01 2021-08-15",95,4.4,450,"1992-08-01 2021-08-15",21.64,4.09,450,"1992-08-01 2021-08-15",28.92,8.59,450,"1992-08-01 2021-08-15",10.98,3.11,450,"1992-08-01 2021-08-15",64.76,15.88,450,"1992-08-01 2021-08-15",12.69,2.85,450,"1992-08-01 2021-08-15",7.98,6.81,450,"1992-08-01 2021-08-15",2.97,7.89,449,"1992-08-01 2021-08-15",2.93,7.87,447,"1992-08-01 2021-08-15",0,0,448,"1992-08-01 2021-08-15",0,0,300,"1992-08-01 2011-08-15",,,,
2022-08-07,15.69,3.11,450,"1992-07-31 2021-08-14",95.01,4.49,450,"1992-07-31 2021-08-14",21.7,4.1,450,"1992-07-31 2021-08-14",29.01,8.36,450,"1992-07-31 2021-08-14",11.05,3.12,450,"1992-07-31 2021-08-14",64.88,15.89,450,"1992-07-31 2021-08-14",12.72,2.87,450,"1992-07-31 2021-08-14",8.01,6.9,450,"1992-07-31 2021-08-14",2.95,7.76,449,"1992-07-31 2021-08-14",2.9,7.74,447,"1992-07-31 2021-08-14",0,0,448,"1992-07-31 2021-08-14",0,0,299,"1992-07-31 2011-08-14",,,,
2022-08-06,15.69,3.12,450,"1992-07-30 2021-08-13",95.06,4.54,450,"1992-07-30 2021-08-13",21.77,4.16,450,"1992-07-30 2021-08-13",29.12,8.52,450,"1992-07-30 2021-08-13",11.07,3.19,450,"1992-07-30 2021-08-13",64.77,15.9,450,"1992-07-30 2021-08-13",12.71,2.88,450,"1992-07-30 2021-08-13",7.89,6.89,450,"1992-07-30 2021-08-13",3.11,7.98,449,"1992-07-30 2021-08-13",3.06,7.96,447,"1992-07-30 2021-08-13",0,0,448,"1992-07-30 2021-08-13",0,0,298,"1992-07-30 2011-08-13",,,,
2022-08-05,15.63,3.15,450,"1992-07-29 2021-08-12",95.08,4.68,450,"1992-07-29 2021-08-12",21.74,4.16,450,"1992-07-29 2021-08-12",29.16,8.59,450,"1992-07-29 2021-08-12",11.08,3.16,450,"1992-07-29 2021-08-12",64.94,15.69,450,"1992-07-29 2021-08-12",12.66,2.95,450,"1992-07-29 2021-08-12",7.93,6.93,450,"1992-07-29 2021-08-12",3.02,7.86,449,"1992-07-29 2021-08-12",2.97,7.84,447,"1992-07-29 2021-08-12",0,0,448,"1992-07-29 2021-08-12",0,0,297,"1992-07-29 2011-08-12",,,,
2022-08-04,15.58,3.26,450,"1992-07-28 2021-08-11",95.05,4.8,450,"1992-07-28 2021-08-11",21.63,4.21,450,"1992-07-28 2021-08-11",29.28,8.67,450,"1992-07-28 2021-08-11",11.03,3.22,450,"1992-07-28 2021-08-11",65.44,15.57,450,"1992-07-28 2021-08-11",12.6,3.01,450,"1992-07-28 2021-08-11",7.89,6.78,450,"1992-07-28 2021-08-11",3.08,7.95,449,"1992-07-28 2021-08-11",3.03,7.93,447,"1992-07-28 2021-08-11",0,0,448,"1992-07-28 2021-08-11",0,0,296,"1992-07-28 2011-08-11",,,,
2022-08-03,15.47,3.32,450,"1992-07-27 2021-08-10",95.01,4.88,450,"1992-07-27 2021-08-10",21.55,4.19,450,"1992-07-27 2021-08-10",29.12,8.55,450,"1992-07-27 2021-08-10",10.96,3.3,450,"1992-07-27 2021-08-10",65.6,15.54,450,"1992-07-27 2021-08-10",12.5,3.06,450,"1992-07-27 2021-08-10",7.7,6.76,450,"1992-07-27 2021-08-10",3.02,7.75,449,"1992-07-27 2021-08-10",2.99,7.72,448,"1992-07-27 2021-08-10",0,0,448,"1992-07-27 2021-08-10",0,0,295,"1992-07-27 2011-08-10",,,,
2022-08-02,15.42,3.35,450,"1992-07-26 2021-08-09",95,5.01,450,"1992-07-26 2021-08-09",21.46,4.19,450,"1992-07-26 2021-08-09",29.05,8.52,450,"1992-07-26 2021-08-09",10.95,3.36,450,"1992-07-26 2021-08-09",65.76,15.43,450,"1992-07-26 2021-08-09",12.46,3.1,450,"1992-07-26 2021-08-09",7.57,6.79,450,"1992-07-26 2021-08-09",2.86,7.37,449,"1992-07-26 2021-08-09",2.86,7.37,449,"1992-07-26 2021-08-09",0,0,449,"1992-07-26 2021-08-09",0,0,294,"1992-07-26 2011-08-09",,,,
2022-08-01,15.44,3.41,450,"1992-07-25 2021-08-08",95.08,5.05,450,"1992-07-25 2021-08-08",21.46,4.24,450,"1992-07-25 2021-08-08",29.1,8.68,450,"1992-07-25 2021-08-08",10.97,3.39,450,"1992-07-25 2021-08-08",66.05,15.31,450,"1992-07-25 2021-08-08",12.44,3.17,450,"1992-07-25 2021-08-08",7.58,6.84,450,"1992-07-25 2021-08-08",2.93,7.52,449,"1992-07-25 2021-08-08",2.93,7.52,449,"1992-07-25 2021-08-08",0,0,449,"1992-07-25 2021-08-08",0,0,293,"1992-07-25 2011-08-08",,,,
2022-07-31,15.42,3.45,450,"1992-07-24 2021-08-07",95.14,4.94,450,"1992-07-24 2021-08-07",21.36,4.29,450,"1992-07-24 2021-08-07",29.26,8.9,450,"1992-07-24 2021-08-07",10.92,3.44,450,"1992-07-24 2021-08-07",66.29,15.4,450,"1992-07-24 2021-08-07",12.39,3.21,450,"1992-07-24 2021-08-07",7.62,6.86,450,"1992-07-24 2021-08-07",2.83,7.11,450,"1992-07-24 2021-08-07",2.83,7.11,450,"1992-07-24 2021-08-07",0,0,450,"1992-07-24 2021-08-07",0,0,292,"1992-07-24 2011-08-07",,,,
2022-07-30,15.34,3.42,450,"1992-07-23 2021-08-06",95.06,4.99,450,"1992-07-23 2021-08-06",21.29,4.23,450,"1992-07-23 2021-08-06",29.38,8.91,450,"1992-07-23 2021-08-06",10.78,3.41,450,"1992-07-23 2021-08-06",66.2,15.32,450,"1992-07-23 2021-08-06",12.26,3.2,450,"1992-07-23 2021-08-06",7.72,6.81,450,"1992-07-23 2021-08-06",2.74,6.69,450,"1992-07-23 2021-08-06",2.74,6.69,450,"1992-07-23 2021-08-06",0,0,450,"1992-07-23 2021-08-06",0,0,291,"1992-07-23 2011-08-06",,,,
2022-07-29,15.24,3.4,450,"1992-07-22 2021-08-05",94.97,5.25,450,"1992-07-22 2021-08-05",21.25,4.24,450,"1992-07-22 2021-08-05",29.3,8.85,450,"1992-07-22 2021-08-05",10.64,3.39,450,"1992-07-22 2021-08-05",66.03,15.7,450,"1992-07-22 2021-08-05",12.16,3.17,450,"1992-07-22 2021-08-05",7.54,6.63,450,"1992-07-22 2021-08-05",2.83,6.68,450,"1992-07-22 2021-08-05",2.83,6.68,450,"1992-07-22 2021-08-05",0,0,450,"1992-07-22 2021-08-05",0,0,290,"1992-07-22 2011-08-05",,,,
2022-07-28,15.21,3.42,450,"1992-07-21 2021-08-04",94.8,5.46,450,"1992-07-21 2021-08-04",21.3,4.28,450,"1992-07-21 2021-08-04",29.47,8.85,450,"1992-07-21 2021-08-04",10.59,3.44,450,"1992-07-21 2021-08-04",65.74,15.98,450,"1992-07-21 2021-08-04",12.12,3.2,450,"1992-07-21 2021-08-04",7.85,6.73,450,"1992-07-21 2021-08-04",2.84,6.79,450,"1992-07-21 2021-08-04",2.84,6.79,450,"1992-07-21 2021-08-04",0,0,450,"1992-07-21 2021-08-04",0,0,289,"1992-07-21 2011-08-04",,,,
2022-07-27,15.26,3.43,450,"1992-07-20 2021-08-03",94.78,5.51,450,"1992-07-20 2021-08-03",21.34,4.27,450,"1992-07-20 2021-08-03",29.74,8.74,450,"1992-07-20 2021-08-03",10.57,3.44,450,"1992-07-20 2021-08-03",65.45,16.15,450,"1992-07-20 2021-08-03",12.16,3.2,450,"1992-07-20 2021-08-03",7.92,6.7,450,"1992-07-20 2021-08-03",3.08,7.64,450,"1992-07-20 2021-08-03",3.08,7.64,450,"1992-07-20 2021-08-03",0,0,450,"1992-07-20 2021-08-03",0,0,288,"1992-07-20 2011-08-03",,,,
2022-07-26,15.3,3.44,450,"1992-07-19 2021-08-02",94.79,5.49,450,"1992-07-19 2021-08-02",21.39,4.24,450,"1992-07-19 2021-08-02",29.7,8.49,450,"1992-07-19 2021-08-02",10.59,3.46,450,"1992-07-19 2021-08-02",65.55,16.15,450,"1992-07-19 2021-08-02",12.17,3.19,450,"1992-07-19 2021-08-02",7.78,6.6,450,"1992-07-19 2021-08-02",3.23,7.7,450,"1992-07-19 2021-08-02",3.23,7.7,450,"1992-07-19 2021-08-02",0,0,450,"1992-07-19 2021-08-02",0,0,287,"1992-07-19 2011-08-02",,,,
2022-07-25,15.34,3.5,450,"1992-07-18 2021-08-01",94.78,5.47,450,"1992-07-18 2021-08-01",21.46,4.21,450,"1992-07-18 2021-08-01",29.86,8.37,450,"1992-07-18 2021-08-01",10.54,3.53,450,"1992-07-18 2021-08-01",65.23,16.12,450,"1992-07-18 2021-08-01",12.14,3.2,450,"1992-07-18 2021-08-01",7.79,6.59,450,"1992-07-18 2021-08-01",3.29,7.82,450,"1992-07-18 2021-08-01",3.29,7.82,450,"1992-07-18 2021-08-01",0,0,450,"1992-07-18 2021-08-01",0,0,286,"1992-07-18 2011-08-01",,,,
2022-07-24,15.31,3.52,450,"1992-07-17 2021-07-31",94.68,5.57,450,"1992-07-17 2021-07-31",21.46,4.27,450,"1992-07-17 2021-07-31",30.24,8.44,450,"1992-07-17 2021-07-31",10.43,3.6,450,"1992-07-17 2021-07-31",64.82,16.08,450,"1992-07-17 2021-07-31",12.09,3.24,450,"1992-07-17 2021-07-31",7.94,6.57,450,"1992-07-17 2021-07-31",3.11,6.9,450,"1992-07-17 2021-07-31",3.11,6.9,450,"1992-07-17 2021-07-31",0,0,450,"1992-07-17 2021-07-31",0,0,285,"1992-07-17 2010-07-31",,,,
2022-07-23,15.28,3.55,450,"1992-07-16 2021-07-30",94.63,5.61,450,"1992-07-16 2021-07-30",21.38,4.32,450,"1992-07-16 2021-07-30",30.34,8.46,450,"1992-07-16 2021-07-30",10.29,3.63,450,"1992-07-16 2021-07-30",64.83,16.17,450,"1992-07-16 2021-07-30",12,3.24,450,"1992-07-16 2021-07-30",8.05,6.59,450,"1992-07-16 2021-07-30",3.29,7.1,450,"1992-07-16 2021-07-30",3.29,7.1,450,"1992-07-16 2021-07-30",0,0,450,"1992-07-16 2021-07-30",0,0,285,"1992-07-16 2010-07-30",,,,
2022-07-22,15.18,3.53,450,"1992-07-15 2021-07-29",94.45,5.77,450,"1992-07-15 2021-07-29",21.31,4.34,450,"1992-07-15 2021-07-29",30.43,8.45,450,"1992-07-15 2021-07-29",10.14,3.55,450,"1992-07-15 2021-07-29",64.6,16.38,450,"1992-07-15 2021-07-29",11.9,3.23,450,"1992-07-15 2021-07-29",8.24,6.67,450,"1992-07-15 2021-07-29",3.46,7.65,450,"1992-07-15 2021-07-29",3.46,7.65,450,"1992-07-15 2021-07-29",0,0,450,"1992-07-15 2021-07-29",0,0,285,"1992-07-15 2010-07-29",,,,
2022-07-21,15.1,3.53,450,"1992-07-14 2021-07-28",94.37,5.78,450,"1992-07-14 2021-07-28",21.23,4.47,450,"1992-07-14 2021-07-28",30.43,8.37,450,"1992-07-14 2021-07-28",10.03,3.54,450,"1992-07-14 2021-07-28",64.28,16.55,450,"1992-07-14 2021-07-28",11.83,3.18,450,"1992-07-14 2021-07-28",8.29,6.67,450,"1992-07-14 2021-07-28",3.65,7.98,450,"1992-07-14 2021-07-28",3.65,7.98,450,"1992-07-14 2021-07-28",0,0,450,"1992-07-14 2021-07-28",0,0,285,"1992-07-14 2010-07-28",,,,
2022-07-20,15.03,3.56,450,"1992-07-13 2021-07-27",94.21,5.98,450,"1992-07-13 2021-07-27",21.26,4.47,450,"1992-07-13 2021-07-27",30.48,8.43,450,"1992-07-13 2021-07-27",9.96,3.5,450,"1992-07-13 2021-07-27",63.85,16.28,450,"1992-07-13 2021-07-27",11.78,3.16,450,"1992-07-13 2021-07-27",8.24,6.76,450,"1992-07-13 2021-07-27",3.59,7.9,450,"1992-07-13 2021-07-27",3.59,7.9,450,"1992-07-13 2021-07-27",0,0,450,"1992-07-13 2021-07-27",0,0,285,"1992-07-13 2010-07-27",,,,
2022-07-19,14.96,3.6,450,"1992-07-12 2021-07-26",94.16,6.22,450,"1992-07-12 2021-07-26",21.19,4.54,450,"1992-07-12 2021-07-26",30.58,8.61,450,"1992-07-12 2021-07-26",9.86,3.47,450,"1992-07-12 2021-07-26",63.66,16.2,450,"1992-07-12 2021-07-26",11.71,3.13,450,"1992-07-12 2021-07-26",8.29,6.79,450,"1992-07-12 2021-07-26",3.54,7.94,450,"1992-07-12 2021-07-26",3.54,7.95,449,"1992-07-12 2021-07-26",0,0,449,"1992-07-12 2021-07-26",0,0,285,"1992-07-12 2010-07-26",,,,
2022-07-18,14.91,3.59,450,"1992-07-11 2021-07-25",94.09,6.33,450,"1992-07-11 2021-07-25",21.13,4.6,450,"1992-07-11 2021-07-25",30.71,8.53,450,"1992-07-11 2021-07-25",9.79,3.48,450,"1992-07-11 2021-07-25",63.77,16.52,450,"1992-07-11 2021-07-25",11.65,3.15,450,"1992-07-11 2021-07-25",8.39,6.72,450,"1992-07-11 2021-07-25",3.64,8.15,450,"1992-07-11 2021-07-25",3.64,8.16,449,"1992-07-11 2021-07-25",0,0,449,"1992-07-11 2021-07-25",0,0,285,"1992-07-11 2010-07-25",,,,
2022-07-17,14.86,3.6,450,"1992-07-10 2021-07-24",94.08,6.38,450,"1992-07-10 2021-07-24",21.13,4.62,450,"1992-07-10 2021-07-24",31,8.67,450,"1992-07-10 2021-07-24",9.64,3.49,450,"1992-07-10 2021-07-24",63.38,16.58,450,"1992-07-10 2021-07-24",11.57,3.16,450,"1992-07-10 2021-07-24",8.63,6.8,450,"1992-07-10 2021-07-24",3.49,7.96,450,"1992-07-10 2021-07-24",3.49,7.97,449,"1992-07-10 2021-07-24",0,0,449,"1992-07-10 2021-07-24",0,0,285,"1992-07-10 2010-07-24",,,,
2022-07-16,14.71,3.57,450,"1992-07-09 2021-07-23",93.93,6.51,450,"1992-07-09 2021-07-23",21.13,4.63,450,"1992-07-09 2021-07-23",31.08,8.76,450,"1992-07-09 2021-07-23",9.51,3.46,450,"1992-07-09 2021-07-23",62.85,16.47,450,"1992-07-09 2021-07-23",11.49,3.14,450,"1992-07-09 2021-07-23",8.59,6.8,450,"1992-07-09 2021-07-23",3.48,8.05,450,"1992-07-09 2021-07-23",3.48,8.05,449,"1992-07-09 2021-07-23",0,0,449,"1992-07-09 2021-07-23",0,0,285,"1992-07-09 2010-07-23",,,,
2022-07-15,14.6,3.63,450,"1992-07-08 2021-07-22",93.91,6.63,450,"1992-07-08 2021-07-22",21.09,4.63,450,"1992-07-08 2021-07-22",31.04,8.69,450,"1992-07-08 2021-07-22",9.37,3.49,450,"1992-07-08 2021-07-22",62.52,16.46,450,"1992-07-08 2021-07-22",11.35,3.19,450,"1992-07-08 2021-07-22",8.47,6.76,450,"1992-07-08 2021-07-22",3.42,8.04,450,"1992-07-08 2021-07-22",3.42,8.04,449,"1992-07-08 2021-07-22",0,0,449,"1992-07-08 2021-07-22",0,0,285,"1992-07-08 2010-07-22",,,,
2022-07-14,14.53,3.68,450,"1992-07-07 2021-07-21",93.98,6.5,450,"1992-07-07 2021-07-21",20.95,4.74,450,"1992-07-07 2021-07-21",31.23,8.75,450,"1992-07-07 2021-07-21",9.28,3.54,450,"1992-07-07 2021-07-21",62.7,16.27,450,"1992-07-07 2021-07-21",11.23,3.25,450,"1992-07-07 2021-07-21",8.59,6.98,450,"1992-07-07 2021-07-21",3.37,8.04,450,"1992-07-07 2021-07-21",3.37,8.05,449,"1992-07-07 2021-07-21",0,0,449,"1992-07-07 2021-07-21",0,0,285,"1992-07-07 2010-07-21",,,,
2022-07-13,14.48,3.7,450,"1992-07-06 2021-07-20",94.13,6.48,450,"1992-07-06 2021-07-20",20.83,4.78,450,"1992-07-06 2021-07-20",31.4,8.96,450,"1992-07-06 2021-07-20",9.16,3.53,450,"1992-07-06 2021-07-20",62.86,16.29,450,"1992-07-06 2021-07-20",11.1,3.24,450,"1992-07-06 2021-07-20",8.54,6.96,450,"1992-07-06 2021-07-20",3.46,8.03,450,"1992-07-06 2021-07-20",3.46,8.05,448,"1992-07-06 2021-07-20",0,0,448,"1992-07-06 2021-07-20",0,0,285,"1992-07-06 2010-07-20",,,,
2022-07-12,14.31,3.7,450,"1992-07-05 2021-07-19",94.15,6.5,450,"1992-07-05 2021-07-19",20.69,4.87,450,"1992-07-05 2021-07-19",31.22,9.04,450,"1992-07-05 2021-07-19",9.04,3.54,450,"1992-07-05 2021-07-19",63,16.43,450,"1992-07-05 2021-07-19",10.92,3.26,450,"1992-07-05 2021-07-19",8.49,6.98,450,"1992-07-05 2021-07-19",3.25,7.24,450,"1992-07-05 2021-07-19",3.27,7.26,447,"1992-07-05 2021-07-19",0,0,447,"1992-07-05 2021-07-19",0,0,285,"1992-07-05 2010-07-19",,,,
2022-07-11,14.15,3.68,450,"1992-07-04 2021-07-18",94.15,6.53,450,"1992-07-04 2021-07-18",20.55,4.92,450,"1992-07-04 2021-07-18",31.21,9.16,450,"1992-07-04 2021-07-18",8.89,3.49,450,"1992-07-04 2021-07-18",62.89,16.41,450,"1992-07-04 2021-07-18",10.77,3.26,450,"1992-07-04 2021-07-18",8.65,7.06,450,"1992-07-04 2021-07-18",3.2,7.47,450,"1992-07-04 2021-07-18",3.21,7.5,447,"1992-07-04 2021-07-18",0,0,447,"1992-07-04 2021-07-18",0,0,285,"1992-07-04 2010-07-18",,,,
2022-07-10,14.07,3.65,450,"1992-07-03 2021-07-17",94.16,6.58,450,"1992-07-03 2021-07-17",20.43,4.93,450,"1992-07-03 2021-07-17",31.32,9.27,450,"1992-07-03 2021-07-17",8.81,3.48,450,"1992-07-03 2021-07-17",63.08,16.42,450,"1992-07-03 2021-07-17",10.67,3.2,450,"1992-07-03 2021-07-17",8.68,7.1,450,"1992-07-03 2021-07-17",3.18,7.39,450,"1992-07-03 2021-07-17",3.19,7.41,447,"1992-07-03 2021-07-17",0,0,447,"1992-07-03 2021-07-17",0,0,285,"1992-07-03 2010-07-17",,,,
